elevation,long,lat,generated_temp
166.18521,145.97623366942224,-38.17839957507966,17.919796135
82.99814,146.87454895354176,-38.17839957507966,18.46051209
0.0,147.77286423766128,-38.17839957507966,19.0
376.85373,145.97623366942224,-37.28008429096014,16.550450755
959.3242,146.87454895354176,-37.28008429096014,12.7643927
814.35077,147.77286423766128,-37.28008429096014,13.706719995
798.46924,148.6711795217808,-37.28008429096014,13.80994994
390.51715,149.56949480590032,-37.28008429096014,16.461638525
0.0,150.46781009001984,-37.28008429096014,19.0
148.19873,145.97623366942224,-36.38176900684062,18.036708255
359.1488,146.87454895354176,-36.38176900684062,16.6655328
615.4712,147.77286423766128,-36.38176900684062,14.999437200000001
1093.4456,148.6711795217808,-36.38176900684062,11.892603600000001
835.4608,149.56949480590032,-36.38176900684062,13.5695048
0.0,150.46781009001984,-36.38176900684062,19.0
113.968185,145.97623366942224,-35.483453722721094,18.2592067975
235.13654,146.87454895354176,-35.483453722721094,17.47161249
422.1832,147.77286423766128,-35.483453722721094,16.2558092
1139.1562,148.6711795217808,-35.483453722721094,11.5954847
869.0764,149.56949480590032,-35.483453722721094,13.3510034
53.30553,150.46781009001984,-35.483453722721094,18.653514055
119.176,145.97623366942224,-34.585138438601575,18.225356
203.83727,146.87454895354176,-34.585138438601575,17.675057745
367.17935,147.77286423766128,-34.585138438601575,16.613334225
547.77106,148.6711795217808,-34.585138438601575,15.43948811
824.2826,149.56949480590032,-34.585138438601575,13.642163100000001
577.9079,150.46781009001984,-34.585138438601575,15.24359865
0.0,151.36612537413936,-34.585138438601575,19.0
138.69942,145.97623366942224,-33.686823154482056,18.09845377
266.06714,146.87454895354176,-33.686823154482056,17.270563590000002
259.16495,147.77286423766128,-33.686823154482056,17.315427825
369.03088,148.6711795217808,-33.686823154482056,16.60129928
956.5522,149.56949480590032,-33.686823154482056,12.7824107
571.8319,150.46781009001984,-33.686823154482056,15.28309265
49.528957,151.36612537413936,-33.686823154482056,18.6780617795
178.15613,145.97623366942224,-32.78850787036253,17.841985155
210.6906,146.87454895354176,-32.78850787036253,17.6305111
285.56567,147.77286423766128,-32.78850787036253,17.143823145
522.8944,148.6711795217808,-32.78850787036253,15.6011864
809.519,149.56949480590032,-32.78850787036253,13.7381265
696.0536,150.46781009001984,-32.78850787036253,14.4756516
222.10478,151.36612537413936,-32.78850787036253,17.55631893
0.0,152.26444065825888,-32.78850787036253,19.0
225.91125,145.97623366942224,-31.89019258624301,17.531576875
189.35867,146.87454895354176,-31.89019258624301,17.769168645
197.98334,147.77286423766128,-31.89019258624301,17.71310829
312.68033,148.6711795217808,-31.89019258624301,16.967577855000002
542.73413,149.56949480590032,-31.89019258624301,15.472228155
