long,lat,generated_temp
145.97623366942224,-38.17839957507966,17.905839648907534
146.87454895354176,-38.17839957507966,18.193713293982736
147.77286423766128,-38.17839957507966,19.06236605221096
145.97623366942224,-37.28008429096014,16.663726388116586
146.87454895354176,-37.28008429096014,12.904537375587829
147.77286423766128,-37.28008429096014,14.073826021443873
148.6711795217808,-37.28008429096014,13.794150504650874
149.56949480590032,-37.28008429096014,16.698302385449256
150.46781009001984,-37.28008429096014,19.177464940253696
145.97623366942224,-36.38176900684062,18.428322011763154
146.87454895354176,-36.38176900684062,16.599141160348854
147.77286423766128,-36.38176900684062,14.696191296345551
148.6711795217808,-36.38176900684062,12.290971600413359
149.56949480590032,-36.38176900684062,13.644213198989656
150.46781009001984,-36.38176900684062,18.7812574861506
145.97623366942224,-35.483453722721094,18.44321818708421
146.87454895354176,-35.483453722721094,17.630008656588313
147.77286423766128,-35.483453722721094,16.130929979961113
148.6711795217808,-35.483453722721094,11.668049288594549
149.56949480590032,-35.483453722721094,13.314799211160286
150.46781009001984,-35.483453722721094,18.80068283827783
145.97623366942224,-34.585138438601575,18.41058076131249
146.87454895354176,-34.585138438601575,17.72354631701672
147.77286423766128,-34.585138438601575,16.73416210631442
148.6711795217808,-34.585138438601575,15.169092036181478
149.56949480590032,-34.585138438601575,13.603243533913643
150.46781009001984,-34.585138438601575,15.198078416177271
151.36612537413936,-34.585138438601575,18.8892198585793
145.97623366942224,-33.686823154482056,17.859862083110905
146.87454895354176,-33.686823154482056,17.156262253221666
147.77286423766128,-33.686823154482056,17.04562631284371
148.6711795217808,-33.686823154482056,16.604487140040238
149.56949480590032,-33.686823154482056,12.506543051493887
150.46781009001984,-33.686823154482056,15.34358057481718
151.36612537413936,-33.686823154482056,18.665891799138308
145.97623366942224,-32.78850787036253,17.63129267184847
146.87454895354176,-32.78850787036253,17.77785516924531
147.77286423766128,-32.78850787036253,17.369842527430265
148.6711795217808,-32.78850787036253,15.447787177665015
149.56949480590032,-32.78850787036253,13.630125666810528
150.46781009001984,-32.78850787036253,14.445602682052195
151.36612537413936,-32.78850787036253,17.043953715086484
152.26444065825888,-32.78850787036253,19.235121454782114
145.97623366942224,-31.89019258624301,17.5969076763408
146.87454895354176,-31.89019258624301,17.726323274222707
147.77286423766128,-31.89019258624301,17.569875133865416
148.6711795217808,-31.89019258624301,16.818229989360763
149.56949480590032,-31.89019258624301,15.331320298137827
150.46781009001984,-31.89019258624301,16.05114252648404
151.36612537413936,-31.89019258624301,14.155116529727858
152.26444065825888,-31.89019258624301,18.225561764098583
153.1627559423784,-31.89019258624301,18.588351540489747
145.97623366942224,-30.99187730212349,17.865587023404654
146.87454895354176,-30.99187730212349,17.927432963862966
147.77286423766128,-30.99187730212349,17.977439167333028
148.6711795217808,-30.99187730212349,17.694497259730596
149.56949480590032,-30.99187730212349,16.337772473620852
150.46781009001984,-30.99187730212349,16.837941709021216
151.36612537413936,-30.99187730212349,13.207050688635402
152.26444065825888,-30.99187730212349,16.371655101770003
153.1627559423784,-30.99187730212349,18.589330799349618
145.97623366942224,-30.09356201800397,18.196284255239608
146.87454895354176,-30.09356201800397,18.374763088190583
147.77286423766128,-30.09356201800397,18.457637511969953
148.6711795217808,-30.09356201800397,18.37908584004656
149.56949480590032,-30.09356201800397,17.749477865457013
150.46781009001984,-30.09356201800397,15.600526291745208
151.36612537413936,-30.09356201800397,13.29639331431655
152.26444065825888,-30.09356201800397,13.978193493628037
153.1627559423784,-30.09356201800397,18.94510156833882
145.97623366942224,-29.195246733884446,18.152236878107566
146.87454895354176,-29.195246733884446,18.020103228030134
147.77286423766128,-29.195246733884446,17.877637972098718
148.6711795217808,-29.195246733884446,17.687896423730592
149.56949480590032,-29.195246733884446,17.857275955893126
150.46781009001984,-29.195246733884446,16.84561227992691
151.36612537413936,-29.195246733884446,15.818399153749656
152.26444065825888,-29.195246733884446,15.532890639536106
153.1627559423784,-29.195246733884446,18.704849439195467
145.97623366942224,-28.296931449764926,17.878450614885697
146.87454895354176,-28.296931449764926,18.063092764986504
147.77286423766128,-28.296931449764926,17.69188381806089
148.6711795217808,-28.296931449764926,18.008697003900487
149.56949480590032,-28.296931449764926,17.89271398069446
150.46781009001984,-28.296931449764926,17.726337244301263
151.36612537413936,-28.296931449764926,16.742721881309684
152.26444065825888,-28.296931449764926,14.889156654850794
153.1627559423784,-28.296931449764926,16.921851729872692
145.97623366942224,-27.398616165645404,17.44452694092373
146.87454895354176,-27.398616165645404,17.365171830702863
147.77286423766128,-27.398616165645404,17.63633322480817
148.6711795217808,-27.398616165645404,17.244953171571616
149.56949480590032,-27.398616165645404,16.68830931960434
150.46781009001984,-27.398616165645404,17.176358090175885
151.36612537413936,-27.398616165645404,16.654689116190145
152.26444065825888,-27.398616165645404,18.098447486606016
153.1627559423784,-27.398616165645404,18.88912119105131
145.97623366942224,-26.50030088152588,17.004614004320327
146.87454895354176,-26.50030088152588,16.152994460394012
147.77286423766128,-26.50030088152588,16.63036773423343
148.6711795217808,-26.50030088152588,17.241842146980897
149.56949480590032,-26.50030088152588,17.071483901909243
150.46781009001984,-26.50030088152588,17.088089233632502
151.36612537413936,-26.50030088152588,16.405250998782652
152.26444065825888,-26.50030088152588,16.05087816834354
153.1627559423784,-26.50030088152588,19.326029597156765
145.97623366942224,-25.60198559740636,16.657860893156954
146.87454895354176,-25.60198559740636,15.823942285747396
147.77286423766128,-25.60198559740636,14.947376230634454
148.6711795217808,-25.60198559740636,15.839435293890865
149.56949480590032,-25.60198559740636,17.24948701802896
150.46781009001984,-25.60198559740636,16.20557847062325
151.36612537413936,-25.60198559740636,17.797908819957232
152.26444065825888,-25.60198559740636,18.505254988600026
153.1627559423784,-25.60198559740636,18.90891234840291
145.97623366942224,-24.70367031328684,16.614014864836058
146.87454895354176,-24.70367031328684,15.842572524941904
147.77286423766128,-24.70367031328684,14.74348745880306
148.6711795217808,-24.70367031328684,17.401406341247267
149.56949480590032,-24.70367031328684,17.78745317463252
150.46781009001984,-24.70367031328684,17.202824049930637
151.36612537413936,-24.70367031328684,16.81073081283694
152.26444065825888,-24.70367031328684,18.68490501128777
153.1627559423784,-24.70367031328684,18.837664462388915
145.97623366942224,-23.80535502916732,16.45038247742409
146.87454895354176,-23.80535502916732,16.463087832415496
147.77286423766128,-23.80535502916732,17.543815545843177
148.6711795217808,-23.80535502916732,17.257851151326737
149.56949480590032,-23.80535502916732,18.096684708703123
150.46781009001984,-23.80535502916732,16.786312803395628
151.36612537413936,-23.80535502916732,18.883949309439
